event_id,role_id,candidate_id,source,stage,event_age_days,profile_complete_pct,duplicate_candidate_flag,missing_rate_flag,location_mismatch_flag,skill_taxonomy_gap_flag,estimated_margin_value
EVT01605,REQ041,CAND01605,LinkedIn,screened,70,0.64,0,0,0,0,11397
EVT01606,REQ041,CAND01606,Job board,submitted,29,0.81,0,0,0,1,11745
EVT01607,REQ041,CAND01607,Recruiter outreach,screened,62,0.91,0,0,0,0,4553
EVT01608,REQ041,CAND01608,LinkedIn,qualified,58,0.96,0,0,0,1,3799
EVT01609,REQ041,CAND01609,LinkedIn,screened,45,0.77,1,0,0,0,12847
EVT01610,REQ041,CAND01610,Job board,qualified,0,0.9,0,0,0,1,11948
EVT01611,REQ041,CAND01611,LinkedIn,qualified,15,0.77,0,0,0,0,10237
EVT01612,REQ041,CAND01612,Referral,applied,9,0.62,0,0,0,0,13456
EVT01613,REQ041,CAND01613,Talent pool,submitted,17,0.76,0,0,0,0,6090
EVT01614,REQ041,CAND01614,Job board,applied,33,0.88,0,0,1,1,8903
EVT01615,REQ042,CAND01615,Referral,interview,5,0.71,0,0,0,0,17646
EVT01616,REQ042,CAND01616,Referral,qualified,0,0.88,0,0,0,0,4386
EVT01617,REQ042,CAND01617,Referral,offer,35,0.98,0,0,0,0,12070
EVT01618,REQ042,CAND01618,Recruiter outreach,applied,71,0.84,0,0,0,0,16626
EVT01619,REQ042,CAND01619,LinkedIn,interview,66,0.66,0,0,0,0,16048
EVT01620,REQ042,CAND01620,Job board,applied,69,0.97,0,0,1,0,17510
EVT01621,REQ042,CAND01621,Job board,qualified,7,0.62,0,0,0,0,14076
EVT01622,REQ042,CAND01622,Referral,qualified,11,0.71,0,0,0,0,11492
EVT01623,REQ042,CAND01623,Recruiter outreach,applied,6,0.92,0,0,0,0,6426
EVT01624,REQ042,CAND01624,Referral,applied,61,0.69,0,0,0,1,16252
EVT01625,REQ042,CAND01625,Talent pool,submitted,37,0.68,0,0,0,0,15300
EVT01626,REQ042,CAND01626,Job board,applied,52,0.72,0,0,0,0,14416
EVT01627,REQ042,CAND01627,Community event,applied,65,0.97,0,0,0,0,12308
EVT01628,REQ042,CAND01628,LinkedIn,applied,4,0.69,0,0,0,0,4862
EVT01629,REQ042,CAND01629,Talent pool,applied,37,0.67,0,0,0,1,16728
EVT01630,REQ042,CAND01630,LinkedIn,qualified,53,0.8,0,0,0,0,11118
EVT01631,REQ042,CAND01631,Community event,interview,28,1.0,0,0,0,0,8432
EVT01632,REQ042,CAND01632,Recruiter outreach,interview,29,0.74,0,0,0,0,15028
EVT01633,REQ042,CAND01633,LinkedIn,offer,56,0.97,0,0,0,1,16320
EVT01634,REQ042,CAND01634,LinkedIn,applied,26,0.82,0,0,0,0,16762
EVT01635,REQ042,CAND01635,Job board,submitted,63,0.84,0,0,0,0,9452
EVT01636,REQ042,CAND01636,Talent pool,submitted,12,0.77,0,0,1,1,12886
EVT01637,REQ042,CAND01637,Referral,offer,56,0.87,0,1,0,0,4998
EVT01638,REQ042,CAND01638,LinkedIn,screened,40,0.92,0,0,0,0,8738
EVT01639,REQ042,CAND01639,Referral,screened,56,0.96,0,1,1,0,13906
EVT01640,REQ042,CAND01640,Community event,qualified,6,0.61,1,0,0,0,5984
EVT01641,REQ042,CAND01641,Recruiter outreach,qualified,75,0.69,0,0,0,0,15096
EVT01642,REQ042,CAND01642,LinkedIn,interview,56,0.88,0,1,0,1,6324
EVT01643,REQ042,CAND01643,Job board,qualified,3,0.96,0,0,0,0,15674
EVT01644,REQ042,CAND01644,Referral,submitted,38,0.9,1,0,0,0,4284
EVT01645,REQ042,CAND01645,Recruiter outreach,applied,27,0.76,0,0,0,1,12886
EVT01646,REQ042,CAND01646,Community event,screened,12,0.98,0,0,0,0,15436
